,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
67,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,2.5,327,Player Props,Passing TDs,4.27,Derek Carr
68,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,3.5,877,Player Props,Passing TDs,9.77,Derek Carr
69,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,0.5,-312,Player Props,Passing TDs,1.32,Derek Carr
70,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,4.5,2389,Player Props,Passing TDs,24.89,Derek Carr
71,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,1.5,136,Player Props,Passing TDs,2.36,Derek Carr
72,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,307.5,318,Player Props,Passing Yards,4.18,Matthew Stafford
73,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,247.5,-112,Player Props,Passing Yards,1.89,Matthew Stafford
74,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,257.5,110,Player Props,Passing Yards,2.1,Matthew Stafford
75,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,277.5,167,Player Props,Passing Yards,2.67,Matthew Stafford
76,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,287.5,207,Player Props,Passing Yards,3.07,Matthew Stafford
77,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,297.5,256,Player Props,Passing Yards,3.56,Matthew Stafford
78,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,317.5,396,Player Props,Passing Yards,4.96,Matthew Stafford
79,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,267.5,136,Player Props,Passing Yards,2.36,Matthew Stafford
80,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,327.5,497,Player Props,Passing Yards,5.97,Matthew Stafford
81,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,237.5,-145,Player Props,Passing Yards,1.69,Matthew Stafford
82,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,218.5,-114,Player Props,Passing Yards,1.88,Derek Carr
83,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,248.5,148,Player Props,Passing Yards,2.48,Derek Carr
84,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,208.5,-141,Player Props,Passing Yards,1.71,Derek Carr
85,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,298.5,354,Player Props,Passing Yards,4.54,Derek Carr
86,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,258.5,175,Player Props,Passing Yards,2.75,Derek Carr
87,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,278.5,248,Player Props,Passing Yards,3.48,Derek Carr
88,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,268.5,208,Player Props,Passing Yards,3.08,Derek Carr
89,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,288.5,296,Player Props,Passing Yards,3.96,Derek Carr
90,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,238.5,124,Player Props,Passing Yards,2.24,Derek Carr
91,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,228.5,105,Player Props,Passing Yards,2.05,Derek Carr
92,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,29.5,-114,Player Props,Receiving Yards,1.88,Tyler Higbee
93,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,79.5,845,Player Props,Receiving Yards,9.45,Tyler Higbee
