,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
647,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,5900,Player Props,Blocked Shots,60.0,Ja Morant
648,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,900,Player Props,Blocked Shots,10.0,Ja Morant
649,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-667,Player Props,Blocked Shots,1.15,Jaren Jackson Jr.
650,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,600,Player Props,Blocked Shots,7.0,Jaren Jackson Jr.
651,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,-125,Player Props,Blocked Shots,1.8,Jaren Jackson Jr.
652,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,275,Player Props,Blocked Shots,3.75,Jaren Jackson Jr.
653,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,100,Player Props,Blocked Shots,2.0,Desmond Bane
654,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,450,Player Props,Blocked Shots,5.5,Desmond Bane
655,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,1400,Player Props,Blocked Shots,15.0,Desmond Bane
656,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,3400,Player Props,Blocked Shots,35.0,Desmond Bane
657,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,170,Player Props,Points,2.7,Zion Williamson
658,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,-204,Player Props,Points,1.49,Zion Williamson
659,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,551,Player Props,Points,6.51,Zion Williamson
660,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,844,Player Props,Points,9.44,Zion Williamson
661,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,367,Player Props,Points,4.67,Zion Williamson
662,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,116,Player Props,Points,2.16,Zion Williamson
663,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,248,Player Props,Points,3.48,Zion Williamson
664,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,1324,Player Props,Points,14.24,Zion Williamson
665,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,-128,Player Props,Points,1.78,Zion Williamson
666,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,191,Player Props,Points,2.91,Herbert Jones
667,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,-233,Player Props,Points,1.43,Herbert Jones
668,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,-130,Player Props,Points,1.77,Herbert Jones
669,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,1320,Player Props,Points,14.2,Herbert Jones
670,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,2313,Player Props,Points,24.13,Herbert Jones
671,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,782,Player Props,Points,8.82,Herbert Jones
672,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,479,Player Props,Points,5.79,Herbert Jones
673,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,300,Player Props,Points,4.0,Herbert Jones
674,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,123,Player Props,Points,2.23,Herbert Jones
675,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,205,Player Props,Points,3.05,Brandon Ingram
676,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,307,Player Props,Points,4.07,Brandon Ingram
677,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,466,Player Props,Points,5.66,Brandon Ingram
678,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,138,Player Props,Points,2.38,Brandon Ingram
679,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,-169,Player Props,Points,1.59,Brandon Ingram
680,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,1146,Player Props,Points,12.46,Brandon Ingram
681,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,-108,Player Props,Points,1.93,Brandon Ingram
682,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,722,Player Props,Points,8.22,Brandon Ingram
683,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,1874,Player Props,Points,19.74,Brandon Ingram
684,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,32.5,292,Player Props,Points,3.92,Ja Morant
685,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,30.5,211,Player Props,Points,3.11,Ja Morant
686,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,28.5,153,Player Props,Points,2.53,Ja Morant
687,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,38.5,827,Player Props,Points,9.27,Ja Morant
688,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,36.5,576,Player Props,Points,6.76,Ja Morant
689,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,34.5,408,Player Props,Points,5.08,Ja Morant
690,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,24.5,-127,Player Props,Points,1.79,Ja Morant
691,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,26.5,111,Player Props,Points,2.11,Ja Morant
692,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,22.5,-189,Player Props,Points,1.53,Ja Morant
693,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,181,Player Props,Points,2.81,Desmond Bane
694,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,794,Player Props,Points,8.94,Desmond Bane
695,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,-111,Player Props,Points,1.9,Desmond Bane
696,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,369,Player Props,Points,4.69,Desmond Bane
697,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,128,Player Props,Points,2.28,Desmond Bane
698,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,537,Player Props,Points,6.37,Desmond Bane
699,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,1198,Player Props,Points,12.98,Desmond Bane
700,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,257,Player Props,Points,3.57,Desmond Bane
701,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,-164,Player Props,Points,1.61,Desmond Bane
702,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,219,Player Props,Points,3.19,Jaren Jackson Jr.
703,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,295,Player Props,Points,3.95,Jaren Jackson Jr.
704,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,122,Player Props,Points,2.22,Jaren Jackson Jr.
705,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,547,Player Props,Points,6.47,Jaren Jackson Jr.
706,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,400,Player Props,Points,5.0,Jaren Jackson Jr.
707,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,-109,Player Props,Points,1.92,Jaren Jackson Jr.
708,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,164,Player Props,Points,2.64,Jaren Jackson Jr.
709,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,757,Player Props,Points,8.57,Jaren Jackson Jr.
710,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,-161,Player Props,Points,1.62,Jaren Jackson Jr.
711,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,1292,Player Props,Points,13.92,CJ McCollum
712,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,201,Player Props,Points,3.01,CJ McCollum
713,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,131,Player Props,Points,2.31,CJ McCollum
714,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,-118,Player Props,Points,1.85,CJ McCollum
715,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,487,Player Props,Points,5.87,CJ McCollum
716,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,310,Player Props,Points,4.1,CJ McCollum
717,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,-192,Player Props,Points,1.52,CJ McCollum
718,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,781,Player Props,Points,8.81,CJ McCollum
719,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,2215,Player Props,Points,23.15,CJ McCollum
720,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,-101,Player Props,Points,1.99,Jonas Valanciunas
721,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,21.5,348,Player Props,Points,4.48,Jonas Valanciunas
722,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,-167,Player Props,Points,1.6,Jonas Valanciunas
723,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,23.5,546,Player Props,Points,6.46,Jonas Valanciunas
724,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,226,Player Props,Points,3.26,Jonas Valanciunas
725,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,1447,Player Props,Points,15.47,Jonas Valanciunas
726,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,2476,Player Props,Points,25.76,Jonas Valanciunas
727,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,149,Player Props,Points,2.49,Jonas Valanciunas
728,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,25.5,875,Player Props,Points,9.75,Jonas Valanciunas
729,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,-164,Player Props,Pts + Reb + Ast,1.61,Zion Williamson
730,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,47.5,966,Player Props,Pts + Reb + Ast,10.66,Zion Williamson
731,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,172,Player Props,Pts + Reb + Ast,2.72,Zion Williamson
732,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,-111,Player Props,Pts + Reb + Ast,1.9,Zion Williamson
733,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,124,Player Props,Pts + Reb + Ast,2.24,Zion Williamson
734,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,43.5,467,Player Props,Pts + Reb + Ast,5.67,Zion Williamson
735,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,39.5,238,Player Props,Pts + Reb + Ast,3.38,Zion Williamson
736,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,41.5,332,Player Props,Pts + Reb + Ast,4.32,Zion Williamson
737,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,45.5,666,Player Props,Pts + Reb + Ast,7.66,Zion Williamson
738,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,42.5,382,Player Props,Pts + Reb + Ast,4.82,Brandon Ingram
739,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,38.5,190,Player Props,Pts + Reb + Ast,2.9,Brandon Ingram
740,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,34.5,-103,Player Props,Pts + Reb + Ast,1.97,Brandon Ingram
741,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,32.5,-152,Player Props,Pts + Reb + Ast,1.66,Brandon Ingram
742,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,44.5,551,Player Props,Pts + Reb + Ast,6.51,Brandon Ingram
743,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,36.5,135,Player Props,Pts + Reb + Ast,2.35,Brandon Ingram
744,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,46.5,808,Player Props,Pts + Reb + Ast,9.08,Brandon Ingram
745,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,40.5,268,Player Props,Pts + Reb + Ast,3.68,Brandon Ingram
746,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,48.5,1208,Player Props,Pts + Reb + Ast,13.08,Brandon Ingram
747,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,42.5,402,Player Props,Pts + Reb + Ast,5.02,Desmond Bane
748,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,32.5,-115,Player Props,Pts + Reb + Ast,1.87,Desmond Bane
749,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,30.5,-164,Player Props,Pts + Reb + Ast,1.61,Desmond Bane
750,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,44.5,557,Player Props,Pts + Reb + Ast,6.57,Desmond Bane
751,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,36.5,160,Player Props,Pts + Reb + Ast,2.6,Desmond Bane
752,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,40.5,294,Player Props,Pts + Reb + Ast,3.94,Desmond Bane
753,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,38.5,216,Player Props,Pts + Reb + Ast,3.16,Desmond Bane
754,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,34.5,118,Player Props,Pts + Reb + Ast,2.18,Desmond Bane
755,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,46.5,781,Player Props,Pts + Reb + Ast,8.81,Desmond Bane
756,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,-111,Player Props,Pts + Reb + Ast,1.9,CJ McCollum
757,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,189,Player Props,Pts + Reb + Ast,2.89,CJ McCollum
758,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,274,Player Props,Pts + Reb + Ast,3.74,CJ McCollum
759,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,403,Player Props,Pts + Reb + Ast,5.03,CJ McCollum
760,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,130,Player Props,Pts + Reb + Ast,2.3,CJ McCollum
761,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,-169,Player Props,Pts + Reb + Ast,1.59,CJ McCollum
762,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,39.5,602,Player Props,Pts + Reb + Ast,7.02,CJ McCollum
763,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,41.5,917,Player Props,Pts + Reb + Ast,10.17,CJ McCollum
764,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,43.5,1432,Player Props,Pts + Reb + Ast,15.32,CJ McCollum
765,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,22.5,228,Player Props,Pts + Reb + Ast,3.28,Herbert Jones
766,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,24.5,321,Player Props,Pts + Reb + Ast,4.21,Herbert Jones
767,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,26.5,455,Player Props,Pts + Reb + Ast,5.55,Herbert Jones
768,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,30.5,958,Player Props,Pts + Reb + Ast,10.58,Herbert Jones
769,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,-120,Player Props,Pts + Reb + Ast,1.83,Herbert Jones
770,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,18.5,117,Player Props,Pts + Reb + Ast,2.17,Herbert Jones
771,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,28.5,655,Player Props,Pts + Reb + Ast,7.55,Herbert Jones
772,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,20.5,164,Player Props,Pts + Reb + Ast,2.64,Herbert Jones
773,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,-200,Player Props,Pts + Reb + Ast,1.5,Herbert Jones
774,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,49.5,496,Player Props,Pts + Reb + Ast,5.96,Ja Morant
775,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,47.5,366,Player Props,Pts + Reb + Ast,4.66,Ja Morant
776,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,45.5,272,Player Props,Pts + Reb + Ast,3.72,Ja Morant
777,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,39.5,115,Player Props,Pts + Reb + Ast,2.15,Ja Morant
778,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,41.5,153,Player Props,Pts + Reb + Ast,2.53,Ja Morant
779,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,51.5,679,Player Props,Pts + Reb + Ast,7.79,Ja Morant
780,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,43.5,204,Player Props,Pts + Reb + Ast,3.04,Ja Morant
781,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,-116,Player Props,Pts + Reb + Ast,1.86,Ja Morant
782,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,-164,Player Props,Pts + Reb + Ast,1.61,Ja Morant
783,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,34.5,272,Player Props,Pts + Reb + Ast,3.72,Jaren Jackson Jr.
784,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,40.5,664,Player Props,Pts + Reb + Ast,7.64,Jaren Jackson Jr.
785,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,30.5,155,Player Props,Pts + Reb + Ast,2.55,Jaren Jackson Jr.
786,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,32.5,205,Player Props,Pts + Reb + Ast,3.05,Jaren Jackson Jr.
787,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,28.5,118,Player Props,Pts + Reb + Ast,2.18,Jaren Jackson Jr.
788,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,26.5,-112,Player Props,Pts + Reb + Ast,1.89,Jaren Jackson Jr.
789,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,36.5,363,Player Props,Pts + Reb + Ast,4.63,Jaren Jackson Jr.
790,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,38.5,488,Player Props,Pts + Reb + Ast,5.88,Jaren Jackson Jr.
791,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,24.5,-156,Player Props,Pts + Reb + Ast,1.64,Jaren Jackson Jr.
792,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,29.5,103,Player Props,Pts + Reb + Ast,2.03,Jonas Valanciunas
793,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,43.5,1205,Player Props,Pts + Reb + Ast,13.05,Jonas Valanciunas
794,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,39.5,559,Player Props,Pts + Reb + Ast,6.59,Jonas Valanciunas
795,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,35.5,276,Player Props,Pts + Reb + Ast,3.76,Jonas Valanciunas
796,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,37.5,390,Player Props,Pts + Reb + Ast,4.9,Jonas Valanciunas
797,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,41.5,813,Player Props,Pts + Reb + Ast,9.13,Jonas Valanciunas
798,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,33.5,197,Player Props,Pts + Reb + Ast,2.97,Jonas Valanciunas
799,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,27.5,-145,Player Props,Pts + Reb + Ast,1.69,Jonas Valanciunas
800,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,31.5,141,Player Props,Pts + Reb + Ast,2.41,Jonas Valanciunas
801,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,647,Player Props,Reb + Ast,7.47,Brandon Ingram
802,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,200,Player Props,Reb + Ast,3.0,Brandon Ingram
803,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,137,Player Props,Reb + Ast,2.37,Brandon Ingram
804,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,18.5,1546,Player Props,Reb + Ast,16.46,Brandon Ingram
805,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,989,Player Props,Reb + Ast,10.89,Brandon Ingram
806,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,-106,Player Props,Reb + Ast,1.94,Brandon Ingram
807,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,431,Player Props,Reb + Ast,5.31,Brandon Ingram
808,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,292,Player Props,Reb + Ast,3.92,Brandon Ingram
809,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,-167,Player Props,Reb + Ast,1.6,Brandon Ingram
810,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,112,Player Props,Reb + Ast,2.12,Zion Williamson
811,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,495,Player Props,Reb + Ast,5.95,Zion Williamson
812,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,161,Player Props,Reb + Ast,2.61,Zion Williamson
813,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,232,Player Props,Reb + Ast,3.32,Zion Williamson
814,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,337,Player Props,Reb + Ast,4.37,Zion Williamson
815,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,739,Player Props,Reb + Ast,8.39,Zion Williamson
816,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,-213,Player Props,Reb + Ast,1.47,Zion Williamson
817,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,18.5,1126,Player Props,Reb + Ast,12.26,Zion Williamson
818,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,-133,Player Props,Reb + Ast,1.75,Zion Williamson
819,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,455,Player Props,Reb + Ast,5.55,Desmond Bane
820,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,705,Player Props,Reb + Ast,8.05,Desmond Bane
821,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,139,Player Props,Reb + Ast,2.39,Desmond Bane
822,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,315,Player Props,Reb + Ast,4.15,Desmond Bane
823,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,-154,Player Props,Reb + Ast,1.65,Desmond Bane
824,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,216,Player Props,Reb + Ast,3.16,Desmond Bane
825,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,104,Player Props,Reb + Ast,2.04,Desmond Bane
826,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,985,Player Props,Reb + Ast,10.85,Desmond Bane
827,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,1555,Player Props,Reb + Ast,16.55,Desmond Bane
828,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,-141,Player Props,Reb + Ast,1.71,Herbert Jones
829,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,635,Player Props,Reb + Ast,7.35,Herbert Jones
830,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,172,Player Props,Reb + Ast,2.72,Herbert Jones
831,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,262,Player Props,Reb + Ast,3.62,Herbert Jones
832,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,405,Player Props,Reb + Ast,5.05,Herbert Jones
833,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,-250,Player Props,Reb + Ast,1.4,Herbert Jones
834,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,1688,Player Props,Reb + Ast,17.88,Herbert Jones
835,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,1021,Player Props,Reb + Ast,11.21,Herbert Jones
836,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,113,Player Props,Reb + Ast,2.13,Herbert Jones
837,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,172,Player Props,Reb + Ast,2.72,CJ McCollum
838,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,256,Player Props,Reb + Ast,3.56,CJ McCollum
839,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,916,Player Props,Reb + Ast,10.16,CJ McCollum
840,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,1463,Player Props,Reb + Ast,15.63,CJ McCollum
841,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,385,Player Props,Reb + Ast,4.85,CJ McCollum
842,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,588,Player Props,Reb + Ast,6.88,CJ McCollum
843,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,116,Player Props,Reb + Ast,2.16,CJ McCollum
844,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,-132,Player Props,Reb + Ast,1.76,CJ McCollum
845,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,-222,Player Props,Reb + Ast,1.45,CJ McCollum
846,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,20.5,932,Player Props,Reb + Ast,10.32,Ja Morant
847,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,175,Player Props,Reb + Ast,2.75,Ja Morant
848,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,18.5,463,Player Props,Reb + Ast,5.63,Ja Morant
