,Teams,League,Category,Designation,Side,Name,Points,Odds,Units
81,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Line,,Away,Florida Panthers -3.5,-3.5,13.0,
82,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 1.5,1.5,1.01,
83,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 1.5,1.5,23.0,
84,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 2.5,2.5,1.0286,
85,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 2.5,2.5,14.0,
86,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 3.5,3.5,1.2,
87,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 3.5,3.5,4.3,
88,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 4.5,4.5,1.3334,
89,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 4.5,4.5,3.2,
90,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 6.5,6.5,2.5,
91,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 6.5,6.5,1.5,
92,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 7.5,7.5,4.5,
93,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 7.5,7.5,1.1819,
94,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 8.5,8.5,6.0,
95,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 8.5,8.5,1.1112,
96,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,over,Neither,Over 9.5,9.5,13.0,
97,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Pick Your Own Total,under,Neither,Under 9.5,9.5,1.0334,
98,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Team To Get Xth Goal,,Neither,Edmonton Oilers,0.0,1.8334,
99,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Team To Get Xth Goal,,Neither,Florida Panthers,0.0,2.0,
100,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Team To Get Xth Goal,,Neither,Neither,0.0,23.0,
101,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),over,Neither,Over 4,4.0,1.3449,
102,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),under,Neither,Under 4,4.0,4.5,
103,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),,Neither,Exactly 4,4.0,9.0,
104,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),over,Neither,Over 5,5.0,2.05,
105,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),under,Neither,Under 5,5.0,3.3,
106,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),,Neither,Exactly 5,5.0,3.6,
107,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),over,Neither,Over 6,6.0,2.6,
108,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),under,Neither,Under 6,6.0,1.8,
109,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Total (3-Way OF),,Neither,Exactly 6,6.0,8.0,
110,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 0.5,0.5,1.0334,
111,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 0.5,0.5,13.0,
112,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 1.5,1.5,1.1819,
113,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 1.5,1.5,4.5,
114,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 2.5,2.5,1.5883,
115,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 2.5,2.5,2.3,
116,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 3.5,3.5,2.5,
117,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 3.5,3.5,1.5,
118,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 4.5,4.5,4.5,
119,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 4.5,4.5,1.1819,
120,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 5.5,5.5,10.0,
121,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 5.5,5.5,1.0572,
122,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 6.5,6.5,21.0,
123,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 6.5,6.5,1.0125,
124,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),over,Home,Over 7.5,7.5,46.0,
125,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (2-Way OF),under,Home,Under 7.5,7.5,1.0034,
126,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 0.5,0.5,1.05,
127,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 0.5,0.5,11.0,
128,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 1.5,1.5,1.2858,
129,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 1.5,1.5,3.5,
130,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 2.5,2.5,1.8334,
131,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 2.5,2.5,1.9091,
132,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 3.5,3.5,3.0,
133,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 3.5,3.5,1.3637,
134,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 4.5,4.5,6.0,
135,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 4.5,4.5,1.1112,
136,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 5.5,5.5,13.0,
137,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 5.5,5.5,1.0334,
138,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),over,Away,Over 6.5,6.5,29.0,
139,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (2-Way OF),under,Away,Under 6.5,6.5,1.0067,
140,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (3-Way OF),over,Home,Over 3,3.0,2.75,
141,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (3-Way OF),under,Home,Under 3,3.0,2.1,
142,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total (3-Way OF),,Home,Exactly 3,3.0,4.0,
143,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (3-Way OF),over,Away,Over 2,2.0,1.9524,
144,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (3-Way OF),under,Away,Under 2,2.0,3.3,
145,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total (3-Way OF),,Away,Exactly 2,2.0,3.5,
146,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Game Total Odd/even OF,,Neither,Odd,0.0,1.3637,
147,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Game Total Odd/even OF,,Neither,Even,0.0,3.0,
148,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total Odd/even OF,,Neither,Odd,0.0,1.8696,
149,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Total Odd/even OF,,Neither,Even,0.0,1.8696,
150,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total Odd/even OF,,Neither,Odd,0.0,1.8696,
151,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Total Odd/even OF,,Neither,Even,0.0,1.8696,
152,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Zach Hyman,0.0,9.0,
153,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Connor Mcdavid,0.0,9.5,
154,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Leon Draisaitl,0.0,11.5,
155,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Sam Reinhart,0.0,11.5,
156,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Carter Verhaeghe,0.0,13.0,
157,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Matthew Tkachuk,0.0,14.0,
158,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Aleksander Barkov,0.0,18.0,
159,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Sam Bennett,0.0,19.0,
160,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Ryan Nugent-Hopkins,0.0,19.0,
161,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Evan Bouchard,0.0,21.0,
162,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Evander Kane,0.0,21.0,
163,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Anton Lundell,0.0,21.0,
164,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Vladimir Tarasenko,0.0,21.0,
165,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Ryan Mcleod,0.0,21.0,
166,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Adam Henrique,0.0,21.0,
167,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Evan Rodrigues,0.0,21.0,
168,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Dylan Holloway,0.0,23.0,
169,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Brandon Montour,0.0,23.0,
170,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Warren Foegele,0.0,23.0,
171,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Sam Carrick,0.0,26.0,
172,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Corey Perry,0.0,26.0,
173,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Eetu Luostarinen,0.0,29.0,
174,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Mattias Ekholm,0.0,31.0,
175,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Gustav Forsling,0.0,31.0,
176,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Nick Cousins,0.0,31.0,
177,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Kyle Okposo,0.0,36.0,
178,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Connor Brown,0.0,36.0,
179,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Mattias Janmark,0.0,36.0,
180,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Aaron Ekblad,0.0,41.0,
181,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Kevin Stenlund,0.0,41.0,
182,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Oliver Ekman-Larsson,0.0,41.0,
183,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Away,Steven Lorentz,0.0,41.0,
184,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Xth Goalscorer,,Home,Darnell Nurse,0.0,51.0,
185,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Zach Hyman,0.5,2.15,
186,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Connor Mcdavid,0.5,2.3,
187,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Leon Draisaitl,0.5,2.6,
188,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Sam Reinhart,0.5,2.7,
189,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Carter Verhaeghe,0.5,2.9,
190,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Matthew Tkachuk,0.5,3.3,
191,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Aleksander Barkov,0.5,4.2,
192,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Sam Bennett,0.5,4.4,
193,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Ryan Nugent-Hopkins,0.5,4.5,
194,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Evan Bouchard,0.5,4.75,
195,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Evan Rodrigues,0.5,4.75,
196,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Evander Kane,0.5,5.0,
197,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Vladimir Tarasenko,0.5,5.0,
198,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Anton Lundell,0.5,5.25,
199,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Ryan Mcleod,0.5,5.75,
200,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Adam Henrique,0.5,6.0,
201,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Warren Foegele,0.5,6.0,
202,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Sam Carrick,0.5,6.5,
203,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Corey Perry,0.5,6.5,
204,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Dylan Holloway,0.5,7.0,
205,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Brandon Montour,0.5,7.0,
206,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Eetu Luostarinen,0.5,8.0,
207,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Mattias Ekholm,0.5,8.5,
208,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Gustav Forsling,0.5,9.0,
209,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Connor Brown,0.5,9.5,
210,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Kyle Okposo,0.5,10.5,
211,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Nick Cousins,0.5,10.5,
212,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Mattias Janmark,0.5,11.0,
213,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Aaron Ekblad,0.5,12.0,
214,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Kevin Stenlund,0.5,12.0,
215,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Steven Lorentz,0.5,12.0,
216,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Home,Darnell Nurse,0.5,13.0,
217,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Anytime Goalscorer,,Away,Oliver Ekman-Larsson,0.5,13.0,
218,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Zach Hyman,0.0,4.6,
219,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Connor McDavid,0.0,5.0,
220,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Leon Draisaitl,0.0,5.5,
221,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Ryan Nugent-Hopkins,0.0,12.0,
222,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Evan Bouchard,0.0,13.0,
223,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Evander Kane,0.0,13.0,
224,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Adam Henrique,0.0,15.0,
225,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Sam Carrick,0.0,15.0,
226,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Dylan Holloway,0.0,19.0,
227,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Ryan McLeod,0.0,19.0,
228,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Warren Foegele,0.0,19.0,
229,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Mattias Ekholm,0.0,21.0,
230,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Connor Brown,0.0,23.0,
231,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Mattias Janmark,0.0,26.0,
232,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Brett Kulak,0.0,41.0,
233,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home Team Goal Scorer,,Neither,Darnell Nurse,0.0,41.0,
234,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Sam Reinhart,0.0,5.5,
235,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Carter Verhaeghe,0.0,6.5,
236,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Matthew Tkachuk,0.0,7.0,
237,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Vladimir Tarasenko,0.0,10.0,
238,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Sam Bennett,0.0,11.0,
239,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Anton Lundell,0.0,12.0,
240,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Evan Rodrigues,0.0,15.0,
241,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Brandon Montour,0.0,15.0,
242,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Eetu Luostarinen,0.0,19.0,
243,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Gustav Forsling,0.0,21.0,
244,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Kyle Okposo,0.0,21.0,
245,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Kevin Stenlund,0.0,23.0,
246,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Aaron Ekblad,0.0,26.0,
247,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Steven Lorentz,0.0,26.0,
248,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Oliver Ekman-Larsson,0.0,29.0,
249,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Away Team Goal Scorer,,Neither,Niko Mikkola,0.0,41.0,
250,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Zach Hyman (Edmonton Oilers)/Sam Reinhart (Florida Panthers),0.0,26.0,
251,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Zach Hyman (Edmonton Oilers)/Carter Verhaeghe (Florida Panthers),0.0,29.0,
252,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Zach Hyman (Edmonton Oilers)/Matthew Tkachuk (Florida Panthers),0.0,31.0,
253,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Zach Hyman (Edmonton Oilers)/Vladimir Tarasenko (Florida Panthers),0.0,41.0,
254,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Zach Hyman (Edmonton Oilers)/Sam Bennett (Florida Panthers),0.0,51.0,
255,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Connor McDavid (Edmonton Oilers)/Sam Reinhart (Florida Panthers),0.0,26.0,
256,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Connor McDavid (Edmonton Oilers)/Carter Verhaeghe (Florida Panthers),0.0,31.0,
257,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Connor McDavid (Edmonton Oilers)/Matthew Tkachuk (Florida Panthers),0.0,34.0,
258,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Connor McDavid (Edmonton Oilers)/Vladimir Tarasenko (Florida Panthers),0.0,51.0,
259,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Connor McDavid (Edmonton Oilers)/Sam Bennett (Florida Panthers),0.0,51.0,
260,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Leon Draisaitl (Edmonton Oilers)/Sam Reinhart (Florida Panthers),0.0,29.0,
261,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Leon Draisaitl (Edmonton Oilers)/Carter Verhaeghe (Florida Panthers),0.0,34.0,
262,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Leon Draisaitl (Edmonton Oilers)/Matthew Tkachuk (Florida Panthers),0.0,34.0,
263,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Leon Draisaitl (Edmonton Oilers)/Vladimir Tarasenko (Florida Panthers),0.0,51.0,
264,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Leon Draisaitl (Edmonton Oilers)/Sam Bennett (Florida Panthers),0.0,61.0,
265,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Ryan Nugent-Hopkins (Edmonton Oilers)/Sam Reinhart (Florida Panthers),0.0,61.0,
266,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Ryan Nugent-Hopkins (Edmonton Oilers)/Carter Verhaeghe (Florida Panthers),0.0,71.0,
267,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Ryan Nugent-Hopkins (Edmonton Oilers)/Matthew Tkachuk (Florida Panthers),0.0,81.0,
268,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Ryan Nugent-Hopkins (Edmonton Oilers)/Vladimir Tarasenko (Florida Panthers),0.0,101.0,
269,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Ryan Nugent-Hopkins (Edmonton Oilers)/Sam Bennett (Florida Panthers),0.0,126.0,
270,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Evan Bouchard (Edmonton Oilers)/Sam Reinhart (Florida Panthers),0.0,71.0,
271,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Evan Bouchard (Edmonton Oilers)/Carter Verhaeghe (Florida Panthers),0.0,81.0,
272,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Evan Bouchard (Edmonton Oilers)/Matthew Tkachuk (Florida Panthers),0.0,81.0,
273,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Evan Bouchard (Edmonton Oilers)/Vladimir Tarasenko (Florida Panthers),0.0,126.0,
274,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Home/Away Goal Scorer Double,,Neither,Evan Bouchard (Edmonton Oilers)/Sam Bennett (Florida Panthers),0.0,126.0,
275,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player A Assists Over/Under,over,Neither,Zach Hyman Over 0.5,0.0,2.65,
276,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player A Assists Over/Under,under,Neither,Zach Hyman Under 0.5,0.0,1.4348,
277,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player A Points Over/Under,over,Neither,Zach Hyman Over 0.5,0.0,1.5556,
278,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player A Points Over/Under,under,Neither,Zach Hyman Under 0.5,0.0,2.35,
279,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player B Points Over/Under,over,Neither,Connor McDavid Over 1.5,0.0,1.77,
280,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player B Points Over/Under,under,Neither,Connor McDavid Under 1.5,0.0,2.0,
281,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player B Assists Over/Under,over,Neither,Connor McDavid Over 1.5,0.0,2.5,
282,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player B Assists Over/Under,under,Neither,Connor McDavid Under 1.5,0.0,1.5,
283,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player C Assists Over/Under,over,Neither,Leon Draisaitl Over 0.5,0.0,1.834,
284,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player C Assists Over/Under,under,Neither,Leon Draisaitl Under 0.5,0.0,1.9091,
